,Open,neg,neu,pos,compound,label
537,4.161786,0.088,0.803,0.109,0.6266,0
538,4.1225,0.03,0.862,0.108,0.9721,1
539,4.229286,0.03,0.877,0.093,0.965,1
540,4.286071,0.014,0.888,0.098,0.9761,1
541,4.270357,0,0.906,0.094,0.9477,0
542,4.185714,0.054,0.826,0.119,0.9697,1
543,4.256786,0.031,0.886,0.083,0.9067,1
544,4.327857,0.03,0.922,0.048,0.7778,1
545,4.3475,0.026,0.896,0.077,0.9272,0
546,4.246071,0.087,0.786,0.127,0.7678,1
547,4.379643,0.097,0.781,0.122,-0.3393,0
548,4.522143,0.067,0.816,0.116,0.8912,0
549,4.451428,0.067,0.837,0.096,0.8888,0
550,4.389286,0.111,0.809,0.08,-0.7655,1
551,4.405357,0.041,0.867,0.092,0.4215,1
552,4.458929,0.097,0.854,0.049,-0.4019,1
553,4.507857,0.07,0.889,0.042,-0.127,0
554,4.492857,0.039,0.904,0.057,0.5775,1
555,4.58,0.063,0.831,0.106,0.9274,1
556,4.705357,0.078,0.848,0.074,-0.523,1
557,4.761786,0.08,0.805,0.115,0.8541,0
558,4.726071,0.038,0.843,0.119,0.9802,0
559,4.608572,0.016,0.916,0.068,0.936,1
560,4.548929,0.015,0.931,0.055,0.6059,1
561,4.400357,0.089,0.826,0.085,0.3252,0
562,4.277857,0.24,0.68,0.081,-0.9912,1
563,4.368571,0.162,0.766,0.072,-0.9665,1
564,4.418929,0.042,0.88,0.079,0.8024,1
565,4.529286,0.053,0.818,0.129,0.9668,1
566,4.469643,0.031,0.861,0.108,0.9551,0
567,4.430357,0.015,0.896,0.089,0.8519,0
568,4.455714,0.044,0.862,0.094,0.9277,1
569,4.706429,0.011,0.884,0.105,0.9833,1
570,4.766071,0.02,0.895,0.086,0.9319,1
571,4.835357,0,0.949,0.051,0.4215,1
572,4.963929,0.009,0.932,0.058,0.9393,1
573,5,0.012,0.933,0.054,0.8648,1
574,5.004643,0.027,0.86,0.113,0.9656,1
575,5.189643,0.043,0.872,0.085,0.8852,0
576,5.136428,0.008,0.97,0.022,0.431,1
577,5.136071,0.008,0.942,0.05,0.8176,0
578,5.081429,0.02,0.919,0.061,0.7757,0
579,4.9575,0.035,0.91,0.055,0.4854,0
580,4.8575,0.034,0.879,0.087,0.8994,1
581,4.880714,0.042,0.865,0.093,0.7887,0
582,4.881072,0.017,0.876,0.106,0.9826,0
583,4.861072,0.021,0.878,0.101,0.9176,0
584,4.931071,0.042,0.825,0.133,0.982,1
585,5.023929,0.063,0.876,0.061,-0.3939,0
586,4.871428,0.084,0.875,0.041,-0.9013,0
587,4.836429,0.087,0.859,0.054,-0.8225,1
588,4.848214,0.082,0.813,0.106,0.8458,1
589,4.9925,0.051,0.776,0.173,0.9686,1
590,5.123571,0,0.841,0.159,0.8594,0
591,5.092143,0.084,0.799,0.117,0.7059,0
592,5.044643,0.028,0.936,0.036,0.3485,0
593,4.953571,0.053,0.887,0.06,0.4338,0
594,4.945714,0.035,0.919,0.045,0.4742,0
595,4.854286,0.01,0.894,0.096,0.9638,1
596,4.869286,0.053,0.797,0.15,0.9769,1
597,4.983572,0.094,0.857,0.049,-0.8876,1
598,5.0725,0.114,0.828,0.058,-0.9493,1
599,5.18,0.004,0.938,0.058,0.9605,1
600,5.205714,0.038,0.916,0.047,0.4195,1
601,5.324286,0.037,0.88,0.082,0.872,1
602,5.473928,0.022,0.844,0.134,0.9818,0
603,5.474643,0.05,0.841,0.109,0.9205,0
604,5.635357,0.072,0.822,0.106,0.8484,0
605,5.593928,0.11,0.793,0.098,-0.0697,1
606,5.605357,0.062,0.851,0.087,0.7981,1
607,5.720357,0.154,0.713,0.133,-0.4601,0
608,5.674286,0.037,0.737,0.226,0.8687,1
609,5.675,0.285,0.687,0.028,-0.9552,1
610,5.775,0.125,0.756,0.118,0.0661,1
611,5.821072,0.093,0.835,0.071,-0.4767,1
612,5.900357,0.232,0.714,0.054,-0.997,1
613,5.919643,0.136,0.819,0.045,-0.978,0
614,5.913571,0.096,0.796,0.108,0.5514,0
615,5.910357,0.212,0.729,0.059,-0.9932,1
616,5.916429,0.155,0.757,0.088,-0.9769,0
617,5.846071,0.052,0.82,0.129,0.9129,0
618,5.805357,0.046,0.797,0.157,0.98,1
619,5.951786,0.046,0.818,0.136,0.9732,1
620,5.997857,0.087,0.835,0.077,-0.6003,0
621,5.841072,0.051,0.825,0.124,0.9731,0
622,5.7725,0.068,0.832,0.1,0.7964,1
623,5.8125,0.029,0.915,0.055,0.787,1
624,5.9875,0.096,0.887,0.017,-0.875,1
625,6.075714,0.038,0.927,0.035,-0.4515,0
626,6.052143,0.026,0.824,0.15,0.9835,0
627,6.032857,0.017,0.836,0.146,0.9268,0
628,6.026786,0.051,0.874,0.075,0.34,1
629,6.1525,0.037,0.909,0.053,0.2263,0
630,5.999643,0.017,0.8,0.183,0.9681,0
631,5.879286,0.086,0.818,0.096,0.659,1
632,5.944286,0.039,0.857,0.103,0.9172,1
633,5.974286,0.02,0.886,0.094,0.8748,1
634,6.177857,0.035,0.844,0.121,0.9744,0
635,6.170714,0.052,0.889,0.059,0.6808,0
636,6.175357,0.025,0.848,0.127,0.9829,0
637,6.101071,0.209,0.74,0.051,-0.8591,1
638,6.356786,0.009,0.947,0.045,0.7096,1
639,6.499286,0.085,0.907,0.008,-0.8955,1
640,6.636786,0.087,0.882,0.032,-0.8933,0
641,6.613929,0.032,0.895,0.073,0.91,0
642,6.621428,0.03,0.859,0.111,0.9767,1
643,6.685714,0.073,0.823,0.104,0.8481,0
644,6.500357,0.116,0.798,0.085,-0.9367,1
645,6.566786,0.088,0.87,0.042,-0.7603,1
646,6.668929,0,0.882,0.118,0.8788,0
647,6.6475,0.032,0.839,0.129,0.8294,0
648,6.478929,0.045,0.861,0.094,0.8053,1
649,6.65,0.054,0.866,0.08,0.7941,0
650,6.705,0.039,0.85,0.111,0.9658,1
651,6.777143,0.045,0.878,0.077,0.8945,1
652,6.809286,0.054,0.922,0.024,-0.7506,0
653,6.748929,0.051,0.884,0.066,0.3062,1
654,6.822143,0.106,0.819,0.074,-0.883,0
655,6.808214,0.037,0.894,0.069,0.7655,0
656,6.866071,0.033,0.86,0.107,0.9728,0
657,6.7725,0.066,0.861,0.073,0.3018,1
658,6.7625,0.077,0.875,0.049,-0.8221,0
659,6.708929,0.015,0.879,0.106,0.9753,1
660,7.164286,0.014,0.819,0.167,0.9921,0
661,7.125714,0.024,0.874,0.102,0.9652,1
662,7.310714,0.021,0.91,0.069,0.854,1
663,7.346428,0.036,0.799,0.166,0.9884,0
664,7.273929,0.099,0.804,0.097,-0.4313,0
665,7.202143,0.083,0.832,0.084,-0.4118,0
666,7.061071,0.057,0.871,0.072,0.128,0
667,7.002143,0,0.905,0.095,0.765,0
668,6.778572,0.005,0.915,0.08,0.9509,0
669,6.708929,0.071,0.89,0.039,-0.8176,1
670,6.811786,0.02,0.913,0.067,0.9231,1
671,6.875357,0.052,0.867,0.082,0.6452,1
672,7.033571,0.16,0.796,0.044,-0.9887,1
673,7.179286,0.053,0.839,0.108,0.9595,1
674,7.305714,0.104,0.815,0.081,-0.8356,0
675,7.255,0.07,0.896,0.034,-0.8823,0
676,7.245357,0.06,0.896,0.044,-0.4019,1
677,7.338572,0.05,0.879,0.071,0.5554,1
678,7.36,0.055,0.803,0.142,0.9508,1
679,7.376429,0.029,0.837,0.134,0.9583,0
680,7.3075,0.02,0.865,0.115,0.9719,0
681,7.1125,0.093,0.83,0.077,-0.6428,1
682,7.25,0.059,0.827,0.114,0.9439,1
683,7.335714,0.033,0.885,0.082,0.7876,0
684,7.115,0.045,0.819,0.137,0.946,1
685,7.1825,0,0.903,0.097,0.836,0
686,7.222857,0.057,0.856,0.087,0.7335,0
687,7.105714,0.042,0.843,0.116,0.9625,0
688,7.050714,0.046,0.821,0.133,0.9823,0
689,7.132143,0.006,0.941,0.053,0.8466,0
690,6.904286,0.028,0.916,0.057,0.7399,0
691,6.762857,0.028,0.865,0.107,0.9217,1
692,6.831429,0.045,0.887,0.068,0.7579,1
693,7.125,0.087,0.736,0.177,0.9803,0
694,7.063571,0.074,0.867,0.059,-0.6504,0
695,6.9775,0.034,0.848,0.118,0.9847,1
696,6.993928,0.051,0.905,0.045,-0.3612,0
697,6.967857,0.034,0.897,0.07,0.7506,0
698,6.937857,0.07,0.775,0.155,0.9817,0
699,6.898929,0.054,0.798,0.148,0.9765,1
700,7.001786,0.051,0.814,0.135,0.9726,1
701,7.122857,0.054,0.794,0.152,0.9724,1
702,7.185714,0.035,0.88,0.084,0.9267,1
703,7.269643,0.051,0.849,0.1,0.923,1
704,7.561429,0.031,0.874,0.095,0.9371,0
705,7.458214,0.066,0.828,0.107,0.8672,1
706,7.611786,0.018,0.933,0.048,0.5423,0
707,7.664286,0,0.958,0.042,0.8775,0
708,7.656428,0.008,0.964,0.028,0.653,0
709,7.5625,0.036,0.925,0.04,0.0258,0
710,7.510714,0.062,0.792,0.147,0.975,1
711,7.6,0.144,0.778,0.078,-0.9811,0
712,7.471071,0.124,0.815,0.061,-0.8225,0
713,7.423929,0.096,0.834,0.07,-0.8509,1
714,7.503929,0.098,0.776,0.126,0.8977,0
715,7.533214,0.053,0.85,0.097,0.9091,0
716,7.440357,0,0.824,0.176,0.9965,1
717,7.675357,0.02,0.923,0.058,0.8862,0
718,7.574286,0.022,0.906,0.073,0.9584,0
719,7.385,0.026,0.806,0.168,0.9941,0
720,7.2325,0.008,0.829,0.162,0.9888,1
721,7.355357,0.073,0.817,0.11,0.8107,0
722,7.3875,0,0.938,0.062,0.8668,1
723,7.318929,0.054,0.843,0.103,0.9365,0
724,7.181428,0.04,0.85,0.11,0.765,0
725,6.996786,0.03,0.905,0.065,0.8523,0
726,6.970357,0.057,0.811,0.132,0.9677,1
727,7.026072,0.121,0.746,0.133,0.2645,0
728,6.879643,0.047,0.897,0.056,0.1531,1
729,6.988929,0.036,0.863,0.101,0.9602,0
730,7.015,0.051,0.921,0.028,-0.5346,0
731,6.996071,0.015,0.937,0.048,0.7133,0
732,6.96,0.045,0.845,0.11,0.9678,1
733,7.075357,0.066,0.845,0.089,0.6219,1
734,7.212143,0.024,0.934,0.043,0.6588,1
735,7.2925,0.035,0.893,0.072,0.8805,0
736,7.201071,0.032,0.903,0.065,0.8542,1
737,7.209286,0.106,0.817,0.077,-0.7845,0
738,7.226429,0.068,0.887,0.045,-0.6249,0
739,7.142857,0.011,0.904,0.084,0.9367,0
740,7.079643,0.051,0.882,0.067,0.5859,1
741,7.049286,0.034,0.866,0.1,0.9648,1
742,7.227857,0.055,0.874,0.071,0.7657,1
743,7.348214,0.067,0.859,0.074,-0.3138,1
744,7.4975,0.04,0.882,0.078,0.9016,0
745,7.462143,0.063,0.861,0.076,0.7795,1
746,7.474286,0.05,0.872,0.078,0.9196,1
747,7.676429,0.016,0.875,0.109,0.9682,1
748,7.8575,0.014,0.855,0.131,0.9877,0
749,7.796786,0.056,0.844,0.1,0.8925,1
750,7.993928,0.031,0.891,0.078,0.9184,1
751,7.996786,0.046,0.853,0.1,0.9226,1
752,8.120358,0.033,0.858,0.109,0.9721,0
753,8.049286,0.095,0.857,0.049,-0.8979,0
754,8.006429,0.088,0.856,0.056,-0.7687,1
755,8.032143,0.105,0.832,0.064,-0.8724,0
756,8.003572,0.065,0.839,0.096,0.9223,1
757,8.028214,0.099,0.754,0.148,0.9683,0
758,7.873929,0.011,0.885,0.104,0.9825,1
759,8.058572,0,0.926,0.074,0.945,1
760,8.13,0.053,0.842,0.105,0.926,1
761,8.247143,0.046,0.904,0.05,-0.4951,0
762,8.176785,0.061,0.882,0.057,0.0258,1
763,8.321428,0.063,0.787,0.15,0.7242,0
764,8.478929,0.041,0.923,0.035,-0.5674,0
765,8.392143,0.047,0.907,0.047,0.2411,1
766,8.507143,0.018,0.92,0.063,0.8496,1
767,8.555357,0.029,0.829,0.142,0.9859,1
768,8.587143,0.038,0.887,0.075,0.7964,0
769,8.6225,0.068,0.865,0.066,0.2942,1
770,8.65,0.052,0.878,0.071,0.5574,1
771,8.637857,0.02,0.956,0.024,0,1
772,8.76,0.044,0.893,0.063,0.6593,1
773,8.777857,0.026,0.901,0.073,0.8673,1
774,8.8775,0.098,0.78,0.122,0.836,0
775,8.8225,0.023,0.926,0.051,0.8228,1
776,8.876429,0.147,0.759,0.095,-0.8948,0
777,9.242857,0.007,0.898,0.095,0.9638,1
778,9.222857,0.037,0.845,0.119,0.9591,1
779,9.571072,0.065,0.831,0.104,0.9387,1
780,9.71,0.056,0.894,0.051,0.2406,0
781,9.545357,0.079,0.871,0.05,-0.6808,0
782,9.401786,0,1,0,0,0
783,9.393572,0.061,0.831,0.108,0.9501,1
784,9.618215,0.019,0.863,0.118,0.9538,0
785,9.388928,0.023,0.89,0.087,0.8555,0
786,9.036786,0.036,0.859,0.105,0.9088,1
787,9.065357,0.085,0.804,0.112,0.7903,0
788,8.703929,0.127,0.825,0.048,-0.9673,0
789,8.9375,0.017,0.955,0.029,0.6966,1
790,8.994286,0.037,0.864,0.1,0.9493,1
791,9.258572,0.025,0.892,0.083,0.9393,1
792,9.400714,0.055,0.863,0.083,0.886,0
793,9.112857,0.076,0.827,0.097,0.6369,0
794,9.096429,0.102,0.782,0.115,0.8377,0
795,9.177857,0.098,0.854,0.048,-0.9248,0
796,8.910714,0.092,0.864,0.044,-0.8925,0
797,8.638572,0.012,0.885,0.102,0.9736,0
798,8.831429,0.086,0.856,0.058,-0.6072,0
799,8.548214,0.056,0.865,0.079,0.7319,1
800,8.931429,0.1,0.831,0.069,-0.8837,0
801,8.95,0.077,0.882,0.041,-0.8056,1
802,9.263928,0.046,0.829,0.125,0.7096,0
803,9.274643,0.021,0.921,0.058,0.8708,1
804,9.447857,0.012,0.939,0.049,0.8798,0
805,9.470715,0.006,0.938,0.056,0.9069,0
806,9.221786,0.03,0.84,0.13,0.9856,0
807,9.224643,0.042,0.864,0.094,0.9524,0
808,9.044286,0.034,0.852,0.114,0.9729,0
809,8.981071,0.103,0.864,0.033,-0.9612,0
810,8.744286,0.048,0.877,0.075,0.8523,1
811,8.865357,0.045,0.827,0.128,0.9839,1
812,9.141429,0.082,0.886,0.032,-0.9559,0
813,9.13,0.107,0.797,0.095,-0.6705,1
814,9.325,0.038,0.872,0.09,0.8957,1
815,9.664286,0.011,0.865,0.123,0.988,1
816,9.723214,0.021,0.894,0.086,0.9403,1
817,9.9175,0.065,0.851,0.085,0.6911,0
818,9.72,0.103,0.842,0.055,-0.9498,1
819,9.806429,0.029,0.894,0.077,0.8957,0
820,9.678572,0.022,0.963,0.015,-0.2382,0
821,9.645,0.09,0.847,0.063,-0.8053,0
822,9.533215,0.011,0.911,0.078,0.9074,1
823,9.432858,0.149,0.802,0.049,-0.6249,0
824,9.168214,0,1,0,0,0
825,8.946072,0.086,0.847,0.067,-0.8225,0
826,8.964286,0.032,0.921,0.047,0.5187,0
827,8.946072,0.035,0.914,0.05,0.7469,1
828,9.374286,0.035,0.926,0.039,0.1263,0
829,9.174643,0.048,0.884,0.068,0.2708,1
830,9.233214,0.029,0.933,0.038,0.5886,0
831,9.154285,0.068,0.849,0.083,0.7418,0
832,8.906428,0.075,0.861,0.064,-0.7389,1
833,8.865357,0.041,0.83,0.129,0.9763,1
834,9.042143,0.14,0.786,0.074,-0.9483,0
835,8.924286,0.115,0.756,0.13,0.3455,0
836,8.675,0.054,0.822,0.123,0.9254,1
837,9.4675,0.034,0.881,0.085,0.9138,0
838,9.202857,0.037,0.853,0.111,0.9558,1
839,9.181786,0.031,0.801,0.169,0.9896,1
840,9.285714,0.041,0.837,0.122,0.9755,0
841,9.316786,0.044,0.861,0.095,0.9626,1
842,9.416785,0,0.872,0.128,0.6124,0
843,9.311071,0.041,0.807,0.153,0.9806,0
844,9.301429,0.064,0.853,0.083,0.5106,1
845,9.321786,0.062,0.772,0.166,0.9872,1
846,9.387143,0.09,0.836,0.074,-0.7662,1
847,9.3475,0.086,0.869,0.045,-0.9397,0
848,9.277857,0.012,0.948,0.04,0.6705,1
849,9.338572,0.097,0.831,0.072,-0.8749,1
850,9.280357,0.047,0.881,0.073,0.8122,0
851,9.121428,0.073,0.773,0.154,0.979,0
852,8.810357,0.065,0.812,0.123,0.9517,1
853,8.9875,0.177,0.727,0.096,-0.9231,0
854,8.842143,0.074,0.825,0.101,0.4691,1
855,8.931429,0.084,0.853,0.063,-0.515,1
856,9.012857,0.022,0.864,0.114,0.9442,1
857,9.03,0.04,0.861,0.099,0.9451,0
858,8.906786,0.039,0.896,0.065,0.6331,1
859,8.9925,0.062,0.888,0.05,-0.4555,0
860,8.666785,0.093,0.862,0.045,-0.8758,0
861,8.501429,0.051,0.83,0.119,0.9691,1
862,8.766071,0.045,0.877,0.078,0.7303,0
863,8.633928,0.101,0.841,0.058,-0.7175,0
864,8.598572,0.035,0.932,0.033,-0.0772,1
865,8.6375,0.109,0.849,0.042,-0.9367,1
866,8.973572,0,0.901,0.099,0.9743,1
867,9.110357,0.099,0.782,0.119,0.5436,1
868,9.165714,0.05,0.932,0.019,-0.6101,1
869,9.277857,0.063,0.847,0.09,0.7929,1
870,9.465714,0.018,0.878,0.104,0.9652,0
871,9.399643,0.007,0.903,0.09,0.97,1
872,9.493571,0.031,0.858,0.111,0.9718,1
873,9.5075,0.028,0.823,0.149,0.9893,1
874,9.5775,0.029,0.868,0.103,0.9752,1
875,9.651428,0.008,0.895,0.097,0.9783,1
876,9.9175,0.05,0.846,0.105,0.8519,0
877,9.86,0.055,0.844,0.101,0.9525,1
878,10.137857,0.066,0.853,0.081,0.0562,0
879,10.096786,0.03,0.837,0.134,0.9833,1
880,10.226071,0.056,0.796,0.148,0.9835,1
881,10.432143,0.039,0.775,0.186,0.9814,1
882,10.420357,0,1,0,0,0
883,10.258214,0.034,0.943,0.023,-0.2144,1
884,10.321428,0.072,0.798,0.13,0.9349,0
885,10.219643,0.091,0.851,0.058,-0.39,0
886,10.057143,0.03,0.901,0.069,0.7525,0
887,10.071428,0.031,0.835,0.134,0.9723,1
888,10.3425,0.028,0.842,0.131,0.9821,0
889,10.369286,0.013,0.886,0.101,0.9722,0
890,10.418214,0.019,0.868,0.113,0.9727,1
891,10.526428,0.053,0.906,0.041,-0.34,1
892,10.550357,0.008,0.953,0.039,0.8592,1
893,10.721429,0.036,0.888,0.076,0.8402,0
894,10.98,0.049,0.868,0.084,0.8399,1
895,11.373929,0.029,0.891,0.08,0.9573,0
896,10.835714,0.082,0.823,0.095,0.4855,1
897,11.035714,0.028,0.854,0.118,0.9763,1
898,11.155714,0.048,0.846,0.106,0.9367,0
899,11.038929,0.044,0.835,0.122,0.9804,0
900,10.959642,0.045,0.838,0.117,0.9552,1
901,10.9875,0.09,0.848,0.062,-0.6588,1
902,10.998215,0.054,0.823,0.122,0.9615,0
903,10.865357,0.062,0.875,0.064,0.0772,0
904,10.793571,0.068,0.8,0.132,0.9726,1
905,10.964286,0.06,0.741,0.199,0.9913,1
906,11.120358,0.082,0.828,0.09,0.2036,1
907,11.356786,0.028,0.778,0.194,0.9918,0
908,11.328571,0.025,0.878,0.097,0.9658,1
909,11.466071,0.02,0.897,0.083,0.9417,0
910,11.308572,0.025,0.862,0.113,0.9843,1
911,11.25,0.049,0.847,0.103,0.956,1
912,11.285714,0.051,0.94,0.008,-0.8522,0
913,11.016429,0.028,0.857,0.114,0.9597,0
914,10.918571,0.032,0.932,0.037,-0.0795,0
915,10.757143,0.042,0.889,0.069,0.8381,0
916,10.9,0.051,0.853,0.096,0.9003,1
917,10.998929,0.083,0.817,0.1,0.5334,0
918,10.952857,0,0.866,0.134,0.9875,1
919,11.0875,0.037,0.878,0.084,0.9128,0
920,11.142858,0.024,0.858,0.118,0.9682,1
921,11.205,0.064,0.809,0.127,0.9058,1
922,11.267858,0.035,0.918,0.047,0.4588,1
923,11.197857,0.086,0.902,0.013,-0.8658,0
924,11.259643,0.046,0.897,0.056,0.3313,1
925,11.340357,0.009,0.793,0.198,0.9967,1
926,11.321786,0.017,0.815,0.168,0.9928,1
927,11.38,0.059,0.85,0.092,0.7615,1
928,11.564285,0.016,0.934,0.05,0.875,0
929,11.415358,0.05,0.877,0.073,0.8591,1
930,11.504642,0.052,0.898,0.05,0.3204,0
931,11.416072,0.07,0.852,0.078,-0.2381,1
932,11.584642,0.036,0.875,0.089,0.9496,0
933,11.490357,0.02,0.873,0.107,0.9651,0
934,11.428572,0.038,0.864,0.098,0.9468,1
935,11.4675,0.095,0.857,0.048,-0.9161,1
936,11.486786,0.086,0.836,0.078,0.4588,0
937,11.485714,0.043,0.864,0.093,0.9181,1
938,11.535714,0.022,0.897,0.082,0.9003,1
939,11.584286,0.021,0.901,0.078,0.9269,1
940,11.607142,0,0.906,0.094,0.9718,0
941,11.530357,0.063,0.776,0.161,0.9894,1
942,11.639643,0.019,0.871,0.11,0.8979,0
943,11.650714,0.018,0.867,0.116,0.9724,0
944,11.624286,0.075,0.813,0.111,0.7211,0
945,11.533929,0.043,0.896,0.061,0.8,0
946,11.872857,0.075,0.802,0.122,0.9412,0
947,11.769643,0.019,0.942,0.039,0.8047,1
948,11.954286,0.031,0.944,0.025,-0.2023,0
949,11.928214,0.072,0.829,0.099,0.7622,1
950,12.101071,0.076,0.841,0.082,-0.2378,1
951,12.317142,0.047,0.865,0.088,0.8645,0
952,12.258928,0.035,0.878,0.086,0.9091,1
953,12.353214,0.067,0.759,0.174,0.9719,1
954,11.768572,0.095,0.773,0.132,0.9162,1
955,12.441072,0.099,0.713,0.189,0.9743,0
956,12.015357,0.02,0.883,0.096,0.9647,0
957,11.920357,0.055,0.909,0.036,-0.7936,0
958,11.673928,0.004,0.939,0.056,0.923,1
959,12.011786,0.014,0.921,0.065,0.9153,1
960,12.277857,0.022,0.884,0.094,0.9653,0
961,12.291785,0,0.862,0.138,0.9672,0
962,11.992857,0.101,0.899,0,-0.4019,1
963,12.301785,0.015,0.907,0.077,0.9527,0
964,12.278571,0.042,0.863,0.095,0.9337,0
965,12.272857,0.066,0.778,0.155,0.9756,1
966,12.424643,0.068,0.832,0.1,0.8919,1
967,12.631429,0.036,0.893,0.071,0.5707,1
968,12.763928,0.055,0.871,0.075,0.5499,0
969,12.669642,0.029,0.923,0.048,0.6124,1
970,12.7425,0.06,0.853,0.087,0.743,1
971,12.828215,0.047,0.859,0.094,0.9041,1
972,12.885715,0.031,0.889,0.08,0.9371,1
973,12.758928,0,0.931,0.069,0.93,1
974,12.811071,0,0.956,0.044,0.7142,0
975,12.219643,0.063,0.896,0.041,-0.6059,0
976,12.098928,0.137,0.814,0.05,-0.9847,1
977,12.286428,0.118,0.763,0.119,0.3709,0
978,12.330714,0.034,0.899,0.067,0.4019,1
979,12.695357,0.04,0.886,0.074,0.762,0
980,12.498571,0.084,0.836,0.079,-0.1027,1
981,12.756785,0.05,0.876,0.074,0.7137,1
982,12.859643,0.042,0.838,0.12,0.872,0
983,12.907143,0.048,0.838,0.113,0.9577,0
984,12.675357,0.1,0.807,0.094,-0.4479,1
985,12.6675,0.099,0.787,0.113,0.6119,0
986,12.468572,0.008,0.878,0.114,0.9819,0
987,12.333215,0.048,0.864,0.088,0.85,1
988,12.613571,0.095,0.855,0.05,-0.9424,1
989,12.217857,0.023,0.905,0.072,0.8945,1
990,12.214286,0.099,0.867,0.034,-0.9413,0
991,12.040358,0.047,0.871,0.082,0.8439,0
992,11.999643,0.098,0.828,0.074,-0.9475,1
993,12.234285,0.082,0.841,0.077,0.3125,0
994,12.117143,0.035,0.855,0.11,0.9784,0
995,12.208928,0.047,0.855,0.098,0.8981,1
996,12.431071,0.083,0.858,0.059,-0.7997,1
997,12.6125,0.06,0.861,0.079,0.6597,0
998,12.416429,0.027,0.899,0.074,0.503,1
999,12.522857,0.055,0.847,0.098,0.7783,0
1000,12.539643,0.043,0.82,0.138,0.9874,0
1001,12.296785,0.042,0.82,0.138,0.9729,0
1002,12.035357,0.098,0.817,0.085,-0.504,1
1003,12.186429,0.062,0.826,0.112,0.9676,0
1004,12.075,0.034,0.885,0.081,0.9366,0
1005,12.14,0,0.936,0.064,0.8402,0
1006,11.803214,0.029,0.853,0.119,0.9473,1
1007,11.965,0.07,0.805,0.124,0.9517,1
1008,11.957143,0.134,0.804,0.062,-0.9836,0
1009,11.903571,0.116,0.797,0.086,-0.9318,0
1010,11.646428,0.081,0.859,0.06,-0.91,1
1011,11.896428,0.03,0.916,0.054,0.6808,1
1012,12.268214,0.011,0.924,0.065,0.9127,0
1013,12.678572,0.049,0.911,0.039,-0.7573,0
1014,12.512143,0.009,0.9,0.091,0.9601,1
1015,12.629286,0.011,0.923,0.066,0.9322,0
1016,12.58,0.037,0.828,0.135,0.9905,0
1017,12.385,0.151,0.785,0.064,-0.8542,1
1018,12.490714,0.04,0.919,0.042,-0.1901,0
1019,12.428214,0.044,0.858,0.098,0.9394,1
1020,12.442857,0,0.897,0.103,0.9792,0
1021,12.488929,0.01,0.907,0.083,0.9022,0
1022,12.423572,0.03,0.921,0.05,0.6369,0
1023,12.460357,0.046,0.899,0.055,0.2168,1
1024,12.465,0.02,0.867,0.113,0.9837,0
1025,12.361428,0.031,0.853,0.115,0.983,1
1026,12.345,0.064,0.835,0.101,0.7806,0
1027,12.114285,0.025,0.796,0.179,0.9882,0
1028,11.857142,0.042,0.9,0.057,0.592,1
1029,12.217143,0.005,0.916,0.08,0.9701,0
1030,12.127143,0.057,0.897,0.046,-0.6652,0
1031,11.982142,0.016,0.779,0.205,0.9958,0
1032,11.908215,0.013,0.856,0.131,0.9819,1
1033,11.998929,0.041,0.822,0.136,0.9809,0
1034,11.957143,0.058,0.799,0.143,0.9721,1
1035,12.182143,0.048,0.75,0.202,0.7506,1
1036,12.375,0.017,0.833,0.149,0.9906,0
1037,12.256429,0.052,0.851,0.097,0.9314,1
1038,12.346429,0.075,0.86,0.064,-0.8635,0
1039,12.0775,0.058,0.838,0.103,0.8829,0
1040,11.849286,0.003,0.919,0.078,0.9709,1
1041,11.901786,0.066,0.881,0.054,-0.5362,0
1042,11.805357,0.045,0.863,0.092,0.6752,0
1043,11.685715,0.04,0.858,0.102,0.9611,0
1044,11.785714,0.031,0.877,0.092,0.959,1
1045,11.776786,0.041,0.861,0.097,0.9633,0
1046,11.675,0.041,0.889,0.07,0.8403,0
1047,11.749643,0.115,0.753,0.132,0.7413,0
1048,11.334286,0.06,0.862,0.078,0.8608,0
1049,11.31,0.086,0.824,0.09,0.2186,1
1050,11.390715,0.078,0.836,0.086,0.6757,1
1051,11.834642,0.077,0.918,0.005,-0.937,0
1052,11.699643,0.041,0.877,0.082,0.8762,1
1053,11.916072,0.019,0.933,0.048,0.4939,1
1054,12.001429,0.111,0.752,0.136,0.7506,0
1055,11.998215,0.062,0.801,0.137,0.9724,1
1056,12.25,0.086,0.819,0.095,0.509,1
1057,12.4625,0.059,0.843,0.098,0.7906,1
1058,12.666785,0.047,0.855,0.099,0.9072,1
1059,12.619286,0.114,0.81,0.076,-0.8898,1
1060,12.726429,0.117,0.751,0.132,0.5574,0
1061,12.626071,0.075,0.861,0.064,-0.4548,1
1062,12.7975,0.028,0.864,0.108,0.9753,0
1063,12.893214,0.013,0.902,0.086,0.9201,0
1064,13.051071,0.054,0.817,0.129,0.9769,1
1065,13.5,0.071,0.752,0.178,0.9834,0
1066,14.147142,0.088,0.82,0.092,-0.8226,0
1067,13.819643,0.1,0.812,0.088,-0.813,1
1068,13.868571,0.086,0.852,0.062,-0.8594,1
1069,13.941072,0.046,0.84,0.114,0.9575,1
1070,14.306786,0.06,0.806,0.134,0.9698,0
1071,13.986428,0.025,0.898,0.078,0.6956,1
1072,13.844286,0.093,0.751,0.156,0.886,1
